Asset ID,Asset Description,Work ID,Status,Event ID,Event Name,Actual Duration (HRS),date,mx type,mx time,Priority Number,Event Priority ,Avg Duration
FZ179,Freezer,MNT-212371,Closed,ME-008297,Annual Maintenance,0.5,11/10/2020,ME,Annual,3,4,0.37728
FZ179,Freezer,CAL-030428,Closed,CE-003485,Annual Calibration,1,3/8/2020,CE,Annual,3,4,0.37728
FZ180,Freezer,MNT-212360,Closed,ME-008268,Annual Maintenance,0.14,11/10/2020,ME,Annual,3,4,0.37728
FZ180,Freezer,CAL-030034,Closed,CE-003225,Annual Calibration,0.5,1/23/2020,CE,Annual,3,4,0.37728
FZ181,Freezer,CAL-031521,Closed,CE-002594,Annual Calibration,1,8/13/2020,CE,Annual,3,4,0.37728
FZ181,Freezer,MNT-208594,Closed,ME-008020,Annual Maintenance,0.3,7/14/2020,ME,Annual,3,4,0.37728
FZ182,Freezer,CAL-031965,Closed,CE-002819,Annual Calibration,0.75,10/21/2020,CE,Annual,3,4,0.37728
FZ182,Freezer,MNT-208593,Closed,ME-008004,Annual Maintenance,0.3,7/14/2020,ME,Annual,3,4,0.37728
FZ183,Freezer,MNT-210549,Closed,ME-008009,Annual Maintenance,0.6,9/17/2020,ME,Annual,3,4,0.37728
FZ183,Freezer,CAL-030337,Closed,CE-003348,Annual Calibration,1,2/22/2020,CE,Annual,3,4,0.37728
FZ184,Freezer,CAL-032151,Closed,CE-003349,Annual Calibration,1,11/5/2020,CE,Annual,3,4,0.37728
FZ184,Freezer,MNT-208588,Closed,ME-007951,Annual Maintenance,0.2,7/14/2020,ME,Annual,3,4,0.37728
FZ185,Freezer,CAL-031522,Closed,CE-002597,Annual Calibration,1,8/13/2020,CE,Annual,3,4,0.37728
FZ185,Freezer,MNT-203359,Closed,ME-008772,Annual Maintenance,0.3,1/25/2020,ME,Annual,3,4,0.37728
FZ186,Freezer,CAL-031711,Closed,CE-002598,Annual Calibration,1,9/20/2020,CE,Annual,3,4,0.37728
FZ186,Freezer,MNT-203358,Closed,ME-008781,Annual Maintenance,0.4,1/25/2020,ME,Annual,3,4,0.37728
FZ187,Freezer,CAL-030282,Closed,CE-003351,Annual Calibration,1,2/16/2020,CE,Annual,3,4,0.37728
FZ187,Freezer,MNT-203357,Closed,ME-008782,Annual Maintenance,0.3,1/25/2020,ME,Annual,3,4,0.37728
FZ188,Freezer,CAL-031523,Closed,CE-002595,Annual Calibration,1,8/13/2020,CE,Annual,3,4,0.37728
FZ188,Freezer,MNT-203356,Closed,ME-008783,Annual Maintenance,0.3,1/25/2020,ME,Annual,3,4,0.37728
FZ189,Freezer,CAL-031524,Closed,CE-002596,Annual Calibration,1,8/13/2020,CE,Annual,3,4,0.37728
FZ189,Freezer,MNT-203355,Closed,ME-008780,Annual Maintenance,0.3,1/25/2020,ME,Annual,3,4,0.37728
FZ190,Freezer,CAL-031934,Closed,CE-002816,Annual Calibration,1,10/16/2020,CE,Annual,3,4,0.37728
FZ190,Freezer,MNT-203354,Closed,ME-008768,Annual Maintenance,0.3,1/25/2020,ME,Annual,3,4,0.37728
FZ191,Freezer,CAL-031936,Closed,CE-002817,Annual Calibration,1,10/16/2020,CE,Annual,2,4,0.37728
FZ191,Freezer,MNT-204475,Closed,ME-008822,Annual Maintenance,0.3,2/28/2020,ME,Annual,2,4,0.37728
FZ192,Freezer,CAL-031937,Closed,CE-002818,Annual Calibration,1,10/16/2020,CE,Annual,3,4,0.37728
FZ192,Freezer,MNT-204481,Closed,ME-008820,Annual Maintenance,0.3,2/28/2020,ME,Annual,3,4,0.37728
FZ193,Freezer,CAL-031655,Closed,CE-002745,Annual Calibration,1,9/13/2020,CE,Annual,3,4,0.37728
FZ193,Freezer,MNT-203424,Closed,ME-008779,Annual Maintenance,0.3,1/27/2020,ME,Annual,3,4,0.37728
FZ194,Freezer,CAL-031656,Closed,CE-002746,Annual Calibration,1,9/13/2020,CE,Annual,3,4,0.37728
FZ194,Freezer,MNT-203429,Closed,ME-008774,Annual Maintenance,0.3,1/27/2020,ME,Annual,3,4,0.37728
FZ195,Freezer,CAL-031475,Closed,CE-002747,Annual Calibration,1,8/6/2020,CE,Annual,3,4,0.37728
FZ195,Freezer,MNT-203428,Closed,ME-008777,Annual Maintenance,0.4,1/27/2020,ME,Annual,3,4,0.37728
FZ196,Freezer,CAL-032152,Closed,CE-002748,Annual Calibration,1,11/5/2020,CE,Annual,3,4,0.37728
FZ196,Freezer,MNT-203430,Closed,ME-008778,Annual Maintenance,0.4,1/27/2020,ME,Annual,3,4,0.37728
FZ197,Freezer,CAL-030333,Closed,CE-002161,Annual Calibration,1,2/22/2020,CE,Annual,3,4,0.37728
FZ197,Freezer,MNT-204275,Closed,ME-008776,Annual Maintenance,0.25,2/22/2020,ME,Annual,3,4,0.37728
FZ198,Freezer,CAL-030928,Closed,CE-002162,Annual Calibration,1,5/9/2020,CE,Annual,3,4,0.37728
FZ198,Freezer,MNT-203278,Closed,ME-008786,Annual Maintenance,0.25,1/23/2020,ME,Annual,3,4,0.37728
FZ199,Freezer,CAL-030670,Closed,CE-003483,Annual Calibration,1,4/12/2020,CE,Annual,3,4,0.37728
FZ199,Freezer,MNT-203427,Closed,ME-008771,Annual Maintenance,0.4,1/27/2020,ME,Annual,3,4,0.37728
FZ1FRE,Freezer,CAL-031928,Closed,CE-003691,Annual Sat. FZ. Calibration,8,10/13/2020,CE,Annual,4,4,0.37728
FZ1REN,Freezer,CAL-031933,Closed,CE-003691,Annual Sat. FZ. Calibration,4,10/15/2020,CE,Annual,4,4,0.37728
FZ1TX,Freezer,MNT-209186,Closed,ME-007160,Weekly Maintenance,0.25,8/5/2020,ME,Weekly,1,4,0.37728
FZ1TX,Freezer,MNT-196029,Closed,ME-008987,Annual Maintenance,0.25,5/29/2019,ME,Annual,1,4,0.37728
FZ1TX,Freezer,CAL-028448,Closed,CE-003656,Annual Calibration,1,5/29/2019,CE,Annual,1,4,0.37728
FZ200,Freezer,CAL-031107,Closed,CE-002156,Annual Calibration,1,6/11/2020,CE,Annual,3,4,0.37728
FZ200,Freezer,MNT-203279,Closed,ME-008775,Annual Maintenance,0.25,1/23/2020,ME,Annual,3,4,0.37728
FZ201,Freezer,CAL-031108,Closed,CE-002157,Annual Calibration,1,6/11/2020,CE,Annual,3,4,0.37728
FZ201,Freezer,MNT-205186,Closed,ME-008893,Annual Maintenance,0.25,3/22/2020,ME,Annual,3,4,0.37728
FZ202,Freezer,MNT-211471,Closed,ME-008480,Annual Maintenance,0.25,10/11/2020,ME,Annual,3,4,0.37728
FZ202,Freezer,CAL-030332,Closed,CE-002158,Annual Calibration,1,2/22/2020,CE,Annual,3,4,0.37728
FZ203,Freezer,CAL-031109,Closed,CE-002159,Annual Calibration,1,6/11/2020,CE,Annual,3,4,0.37728
FZ203,Freezer,MNT-205187,Closed,ME-008875,Annual Maintenance,0.25,3/22/2020,ME,Annual,3,4,0.37728
FZ204,Freezer,CAL-031110,Closed,CE-002160,Annual Calibration,1,6/11/2020,CE,Annual,3,4,0.37728
FZ204,Freezer,MNT-205188,Closed,ME-008864,Annual Maintenance,0.25,3/22/2020,ME,Annual,3,4,0.37728
FZ205,Freezer,MNT-205189,Closed,ME-008872,Annual Maintenance,0.25,3/22/2020,ME,Annual,3,4,0.37728
FZ205,Freezer,CAL-030035,Closed,CE-002001,Annual Calibration,0.75,1/23/2020,CE,Annual,3,4,0.37728
FZ206,Freezer,MNT-210461,Closed,ME-008898,Annual Maintenance,0.5,9/14/2020,ME,Annual,3,4,0.37728
FZ206,Freezer,CAL-030662,Closed,CE-002313,Annual Calibration,1,4/11/2020,CE,Annual,3,4,0.37728
FZ207,Freezer,CAL-031525,Closed,CE-002314,Annual Calibration,1,8/13/2020,CE,Annual,2,4,0.37728
FZ207,Freezer,MNT-206025,Closed,ME-008857,Annual Maintenance,0.5,4/14/2020,ME,Annual,2,4,0.37728
FZ208,Freezer,MNT-210462,Closed,ME-008897,Annual Maintenance,0.5,9/14/2020,ME,Annual,2,4,0.37728
FZ208,Freezer,CAL-031318,Closed,CE-002315,Annual Calibration,1,7/18/2020,CE,Annual,2,4,0.37728
FZ209,Freezer,MNT-210460,Closed,ME-008869,Annual Maintenance,0.4,9/14/2020,ME,Annual,3,4,0.37728
FZ209,Freezer,CAL-030964,Closed,CE-002316,Annual Calibration,1,5/17/2020,CE,Annual,3,4,0.37728
FZ210,Freezer,CAL-031935,Closed,CE-002815,Annual Calibration,1,10/16/2020,CE,Annual,3,4,0.37728
FZ210,Freezer,MNT-204755,Closed,ME-008881,Annual Maintenance,0.2,3/5/2020,ME,Annual,3,4,0.37728
FZ211,Freezer,CAL-032233,Closed,CE-002317,Annual Calibration,1,11/15/2020,CE,Annual,3,4,0.37728
FZ211,Freezer,MNT-209032,Closed,ME-007970,Annual Maintenance,0.2,7/30/2020,ME,Annual,3,4,0.37728
FZ212,Freezer,CAL-031966,Closed,CE-002813,Annual Calibration,0.75,10/21/2020,CE,Annual,3,4,0.37728
FZ212,Freezer,MNT-210458,Closed,ME-008882,Annual Maintenance,0.75,9/14/2020,ME,Annual,3,4,0.37728
FZ213,Freezer,MNT-210246,Closed,ME-008888,Annual Maintenance,0.75,9/8/2020,ME,Annual,3,4,0.37728
FZ213,Freezer,CAL-031526,Closed,CE-002814,Annual Calibration,1,8/13/2020,CE,Annual,3,4,0.37728
FZ214,Freezer,MNT-208590,Closed,ME-007950,Annual Maintenance,0.3,7/14/2020,ME,Annual,3,4,0.37728
FZ214,Freezer,CAL-030418,Closed,CE-003481,Annual Calibration,1,3/6/2020,CE,Annual,3,4,0.37728
FZ215,Freezer,MNT-213571,Closed,ME-008144,Annual Maintenance,0.5,12/18/2020,ME,Annual,3,4,0.37728
FZ215,Freezer,CAL-032130,Closed,CE-002928,Annual Calibration,1,11/5/2020,CE,Annual,3,4,0.37728
FZ224,Freezer,CAL-024824,Closed,CE-003352,Annual Calibration,0.5,5/31/2018,CE,Annual,4,4,0.37728
FZ225,Freezer,CAL-031971,Closed,CE-002811,Annual Calibration,0.75,10/22/2020,CE,Annual,3,4,0.37728
FZ225,Freezer,MNT-203998,Closed,ME-008821,Annual Maintenance,0.4,2/10/2020,ME,Annual,3,4,0.37728
FZ226,Freezer,CAL-031080,Closed,CE-002812,Annual Calibration,1,6/6/2020,CE,Annual,3,4,0.37728
FZ226,Freezer,MNT-203999,Closed,ME-008825,Annual Maintenance,0.5,2/10/2020,ME,Annual,3,4,0.37728
FZ227,Freezer,MNT-212182,Closed,ME-008597,Annual Maintenance,0.5,11/6/2020,ME,Annual,3,4,0.37728
FZ227,Freezer,CAL-029984,Closed,CE-002749,Annual Calibration,1,1/11/2020,CE,Annual,3,4,0.37728
FZ228,Freezer,MNT-212179,Closed,ME-008572,Annual Maintenance,0.5,11/6/2020,ME,Annual,3,4,0.37728
FZ228,Freezer,CAL-030501,Closed,CE-003482,Annual Calibration,1,3/19/2020,CE,Annual,3,4,0.37728
FZ229,Freezer,MNT-212177,Closed,ME-008569,Annual Maintenance,0.5,11/6/2020,ME,Annual,3,4,0.37728
FZ229,Freezer,CAL-030671,Closed,CE-003571,Annual Calibration,1,4/12/2020,CE,Annual,3,4,0.37728
FZ230,Freezer,MNT-190025,Closed,ME-008607,Annual Maintenance,0.25,11/7/2018,ME,Annual,4,4,0.37728
FZ230,Freezer,CAL-026530,Closed,CE-002741,Annual Calibration,0.5,9/21/2018,CE,Annual,4,4,0.37728
FZ232,Freezer,MNT-210988,Closed,ME-008287,Annual Maintenance,0.5,9/29/2020,ME,Annual,3,4,0.37728
FZ232,Freezer,CAL-029446,Closed,CE-003590,Annual Calibration,0.5,10/18/2019,CE,Annual,3,4,0.37728
FZ233,Freezer,CAL-031946,Closed,CE-003591,Annual Calibration,1,10/17/2020,CE,Annual,3,4,0.37728
FZ233,Freezer,MNT-210989,Closed,ME-008955,Annual Maintenance,0.5,9/29/2020,ME,Annual,3,4,0.37728
FZ234,Freezer,MNT-190003,Closed,ME-008555,Annual Maintenance,0.25,11/7/2018,ME,Annual,4,4,0.37728
FZ234,Freezer,CAL-026518,Closed,CE-002742,Annual Calibration,0.5,9/20/2018,CE,Annual,4,4,0.37728
FZ235,Freezer,MNT-212178,Closed,ME-008584,Annual Maintenance,0.5,11/6/2020,ME,Annual,3,4,0.37728
FZ235,Freezer,CAL-031657,Closed,CE-002743,Annual Calibration,1,9/13/2020,CE,Annual,3,4,0.37728
FZ236,Freezer,CAL-031972,Closed,CE-002829,Annual Calibration,0.75,10/22/2020,CE,Annual,3,4,0.37728
FZ236,Freezer,MNT-210670,Closed,ME-007389,Annual Maintenance,0.6,9/21/2020,ME,Annual,3,4,0.37728
FZ237,Freezer,CAL-031973,Closed,CE-002830,Annual Calibration,0.75,10/22/2020,CE,Annual,3,4,0.37728
FZ237,Freezer,MNT-210671,Closed,ME-007354,Annual Maintenance,0.6,9/21/2020,ME,Annual,3,4,0.37728
FZ238,Freezer,MNT-210594,Closed,ME-007349,Annual Maintenance,0.6,9/18/2020,ME,Annual,3,4,0.37728
FZ238,Freezer,CAL-030477,Closed,CE-003476,Annual Calibration,1,3/14/2020,CE,Annual,3,4,0.37728
FZ239,Freezer,CAL-032390,Closed,CE-003080,Annual Calibration,1,12/15/2020,CE,Annual,3,4,0.37728
FZ239,Freezer,MNT-210800,Closed,ME-007380,Annual Maintenance,0.6,9/23/2020,ME,Annual,3,4,0.37728
FZ240,Freezer,MNT-210798,Closed,ME-008940,Annual Maintenance,0.5,9/23/2020,ME,Annual,3,4,0.37728
FZ240,Freezer,CAL-030280,Closed,CE-002831,Annual Calibration,1,2/16/2020,CE,Annual,3,4,0.37728
FZ241,Freezer,MNT-212314,Closed,ME-008560,Annual Maintenance,0.5,11/9/2020,ME,Annual,3,4,0.37728
FZ241,Freezer,CAL-032135,Closed,CE-002970,Annual Calibration,1,11/5/2020,CE,Annual,3,4,0.37728
FZ244,Freezer,CAL-031658,Closed,CE-003475,Annual Calibration,1,9/13/2020,CE,Annual,3,4,0.37728
FZ244,Freezer,MNT-204471,Closed,ME-008832,Annual Maintenance,0.3,2/28/2020,ME,Annual,3,4,0.37728
FZ245,Freezer,CAL-030965,Closed,CE-002832,Annual Calibration,1,5/17/2020,CE,Annual,3,4,0.37728
FZ245,Freezer,MNT-206449,Closed,ME-008827,Annual Maintenance,0.25,5/2/2020,ME,Annual,3,4,0.37728
FZ246,Freezer,MNT-210843,Closed,ME-008899,Annual Maintenance,0.5,9/24/2020,ME,Annual,3,4,0.37728
FZ246,Freezer,CAL-029750,Closed,CE-002969,Annual Calibration,1,11/20/2019,CE,Annual,3,4,0.37728
FZ247,Freezer,CAL-032337,Closed,CE-002833,Annual Calibration,0.75,12/10/2020,CE,Annual,3,4,0.37728
FZ247,Freezer,MNT-211329,Closed,ME-008461,Annual Maintenance,0.4,10/6/2020,ME,Annual,3,4,0.37728
FZ248,Freezer,MNT-212367,Closed,ME-008548,Annual Maintenance,0.5,11/10/2020,ME,Annual,3,4,0.37728
FZ248,Freezer,CAL-031659,Closed,CE-003592,Annual Calibration,1,9/13/2020,CE,Annual,3,4,0.37728
FZ249,Freezer,MNT-212310,Closed,ME-008567,Annual Maintenance,0.5,11/9/2020,ME,Annual,3,4,0.37728
FZ249,Freezer,CAL-030672,Closed,CE-003593,Annual Calibration,1,4/12/2020,CE,Annual,3,4,0.37728
FZ24CIN,Freezer,MNT-201338,Closed,ME-009074,Weekly Maintenance,0.25,11/19/2019,ME,Weekly,1,4,0.37728
FZ24CIN,Freezer,CAL-028124,Closed,CE-003692,Annual Calibration,1,4/23/2019,CE,Annual,1,4,0.37728
FZ24CIN,Freezer,MNT-195049,Closed,ME-009072,Annual Maintenance,1,4/23/2019,ME,Annual,1,4,0.37728
FZ250,Freezer,MNT-212313,Closed,ME-008592,Annual Maintenance,0.5,11/9/2020,ME,Annual,3,4,0.37728
FZ250,Freezer,CAL-030479,Closed,CE-003477,Annual Calibration,1,3/14/2020,CE,Annual,3,4,0.37728
FZ251,Freezer,MNT-212373,Closed,ME-008554,Annual Maintenance,0.5,11/10/2020,ME,Annual,3,4,0.37728
FZ251,Freezer,CAL-031660,Closed,CE-002836,Annual Calibration,1,9/13/2020,CE,Annual,3,4,0.37728
FZ252,Freezer,MNT-212363,Closed,ME-008605,Annual Maintenance,0.5,11/10/2020,ME,Annual,3,4,0.37728
FZ252,Freezer,CAL-030673,Closed,CE-003579,Annual Calibration,1,4/12/2020,CE,Annual,3,4,0.37728
FZ253,Freezer,MNT-212377,Closed,ME-008573,Annual Maintenance,0.5,11/10/2020,ME,Annual,3,4,0.37728
FZ253,Freezer,CAL-030707,Closed,CE-003580,Annual Calibration,1,4/16/2020,CE,Annual,3,4,0.37728
FZ254,Freezer,CAL-031938,Closed,CE-003581,Annual Calibration,1,10/16/2020,CE,Annual,3,4,0.37728
FZ254,Freezer,MNT-209399,Closed,ME-008192,Annual Maintenance,0.2,8/11/2020,ME,Annual,3,4,0.37728
FZ255,Freezer,MNT-213836,Closed,ME-008610,Annual Maintenance,0.5,12/29/2020,ME,Annual,2,4,0.37728
FZ255,Freezer,CAL-030036,Closed,CE-003582,Annual Calibration,0.75,1/23/2020,CE,Annual,2,4,0.37728
FZ256,Freezer,CAL-032355,Closed,CE-003077,Annual Calibration,1,12/12/2020,CE,Annual,3,4,0.37728
FZ256,Freezer,MNT-209415,Closed,ME-008193,Annual Maintenance,0.2,8/11/2020,ME,Annual,3,4,0.37728
FZ258,Freezer,MNT-213504,Closed,ME-008695,Annual Maintenance,0.5,12/16/2020,ME,Annual,3,4,0.37728
FZ258,Freezer,CAL-031974,Closed,CE-002835,Annual Calibration,0.75,10/22/2020,CE,Annual,3,4,0.37728
FZ259,Freezer,CAL-031527,Closed,CE-002591,Annual Calibration,1,8/13/2020,CE,Annual,3,4,0.37728
FZ259,Freezer,MNT-204482,Closed,ME-008824,Annual Maintenance,0.3,2/28/2020,ME,Annual,3,4,0.37728
FZ25CIN,Freezer,MNT-213848,Closed,ME-009698,Weekly Sat. FZ. Maintenance,0.25,12/29/2020,ME,Weekly,1,4,0.37728
FZ261,Freezer,CAL-032118,Closed,CE-002971,Annual Calibration,1,11/5/2020,CE,Annual,3,4,0.37728
FZ261,Freezer,MNT-204754,Closed,ME-008891,Annual Maintenance,0.2,3/5/2020,ME,Annual,3,4,0.37728
FZ262,Freezer,CAL-032116,Closed,CE-002972,Annual Calibration,1,11/5/2020,CE,Annual,3,4,0.37728
FZ262,Freezer,MNT-204753,Closed,ME-008896,Annual Maintenance,0.2,3/5/2020,ME,Annual,3,4,0.37728
FZ263,Freezer,CAL-030674,Closed,CE-003583,Annual Calibration,1,4/12/2020,CE,Annual,3,4,0.37728
FZ263,Freezer,MNT-204472,Closed,ME-008828,Annual Maintenance,0.4,2/28/2020,ME,Annual,3,4,0.37728
FZ264,Freezer,CAL-032217,Closed,CE-002834,Annual Calibration,0.75,11/13/2020,CE,Annual,3,4,0.37728
FZ264,Freezer,MNT-210247,Closed,ME-008865,Annual Maintenance,1,9/8/2020,ME,Annual,3,4,0.37728
FZ265,Freezer,CAL-031940,Closed,CE-003584,Annual Calibration,1,10/16/2020,CE,Annual,3,4,0.37728
FZ265,Freezer,MNT-210992,Closed,ME-008952,Annual Maintenance,0.5,9/29/2020,ME,Annual,3,4,0.37728
FZ266,Freezer,CAL-031947,Closed,CE-003585,Annual Calibration,1,10/17/2020,CE,Annual,3,4,0.37728
FZ266,Freezer,MNT-204476,Closed,ME-008831,Annual Maintenance,0.3,2/28/2020,ME,Annual,3,4,0.37728
FZ267,Freezer,CAL-031948,Closed,CE-003586,Annual Calibration,1,10/17/2020,CE,Annual,3,4,0.37728
FZ267,Freezer,MNT-204480,Closed,ME-008826,Annual Maintenance,0.3,2/28/2020,ME,Annual,3,4,0.37728
FZ268,Freezer,CAL-031945,Closed,CE-003587,Annual Calibration,1,10/17/2020,CE,Annual,3,4,0.37728
FZ268,Freezer,MNT-210993,Closed,ME-006992,Annual Maintenance,0.5,9/29/2020,ME,Annual,3,4,0.37728
FZ269,Freezer,CAL-031944,Closed,CE-003588,Annual Calibration,1,10/17/2020,CE,Annual,3,4,0.37728
FZ269,Freezer,MNT-204483,Closed,ME-008817,Annual Maintenance,0.3,2/28/2020,ME,Annual,3,4,0.37728
FZ270,Freezer,MNT-212181,Closed,ME-008558,Annual Maintenance,0.5,11/6/2020,ME,Annual,2,4,0.37728
FZ270,Freezer,CAL-031943,Closed,CE-003589,Annual Calibration,1,10/17/2020,CE,Annual,2,4,0.37728
FZ271,Freezer,MNT-213569,Closed,ME-008693,Annual Maintenance,0.5,12/18/2020,ME,Annual,3,4,0.37728
FZ271,Freezer,CAL-030716,Closed,CE-003078,Annual Calibration,1,4/19/2020,CE,Annual,3,4,0.37728
FZ272,Freezer,MNT-213494,Closed,ME-008566,Annual Maintenance,0.5,12/16/2020,ME,Annual,3,4,0.37728
FZ272,Freezer,CAL-030413,Closed,CE-003079,Annual Calibration,1,3/5/2020,CE,Annual,3,4,0.37728
FZ273,Freezer,CAL-031942,Closed,CE-003595,Annual Calibration,1,10/17/2020,CE,Annual,3,4,0.37728
FZ273,Freezer,MNT-209400,Closed,ME-008183,Annual Maintenance,0.3,8/11/2020,ME,Annual,3,4,0.37728
FZ274,Freezer,CAL-032331,Closed,CE-003076,Annual Calibration,0.75,12/9/2020,CE,Annual,3,4,0.37728
FZ274,Freezer,MNT-209845,Closed,ME-008159,Annual Maintenance,0.5,8/25/2020,ME,Annual,3,4,0.37728
FZ275,Freezer,MNT-209775,Closed,ME-008153,Annual Maintenance,0.25,8/23/2020,ME,Annual,3,4,0.37728
FZ275,Freezer,CAL-030922,Closed,CE-003657,Annual Calibration,1,5/9/2020,CE,Annual,3,4,0.37728
FZ276,Freezer,MNT-211333,Closed,ME-008470,Annual Maintenance,0.4,10/6/2020,ME,Annual,3,4,0.37728
FZ276,Freezer,CAL-031476,Closed,CE-003473,Annual Calibration,1,8/6/2020,CE,Annual,3,4,0.37728
FZ277,Freezer,MNT-213011,Closed,ME-008682,Annual Maintenance,0.5,12/3/2020,ME,Annual,3,4,0.37728
FZ277,Freezer,CAL-031111,Closed,CE-002155,Annual Calibration,1,6/11/2020,CE,Annual,3,4,0.37728
FZ278,Freezer,MNT-213016,Closed,ME-008679,Annual Maintenance,0.5,12/3/2020,ME,Annual,3,4,0.37728
FZ278,Freezer,CAL-031992,Closed,CE-002837,Annual Calibration,0.75,10/26/2020,CE,Annual,3,4,0.37728
FZ279,Freezer,MNT-210754,Closed,ME-008697,Annual Maintenance,0.6,9/22/2020,ME,Annual,3,4,0.37728
FZ279,Freezer,CAL-030480,Closed,CE-003474,Annual Calibration,1,3/14/2020,CE,Annual,3,4,0.37728
FZ280,Freezer,MNT-210747,Closed,ME-008691,Annual Maintenance,0.6,9/22/2020,ME,Annual,3,4,0.37728
FZ280,Freezer,CAL-030666,Closed,CE-003594,Annual Calibration,1,4/11/2020,CE,Annual,3,4,0.37728
FZ281,Freezer,MNT-213014,Closed,ME-008707,Annual Maintenance,0.5,12/3/2020,ME,Annual,3,4,0.37728
FZ281,Freezer,CAL-030338,Closed,CE-003344,Annual Calibration,1,2/22/2020,CE,Annual,3,4,0.37728
FZ282,Freezer,CAL-032126,Closed,CE-002973,Annual Calibration,1,11/5/2020,CE,Annual,3,4,0.37728
FZ282,Freezer,MNT-205314,Closed,ME-008871,Annual Maintenance,0.5,3/26/2020,ME,Annual,3,4,0.37728
FZ283,Freezer,CAL-032127,Closed,CE-002974,Annual Calibration,1,11/5/2020,CE,Annual,3,4,0.37728
FZ283,Freezer,MNT-204752,Closed,ME-008895,Annual Maintenance,0.2,3/5/2020,ME,Annual,3,4,0.37728
FZ284,Freezer,CAL-032153,Closed,CE-002838,Annual Calibration,0.75,11/5/2020,CE,Annual,3,4,0.37728
FZ284,Freezer,MNT-210750,Closed,ME-008939,Annual Maintenance,0.6,9/22/2020,ME,Annual,3,4,0.37728
FZ285,Freezer,CAL-032176,Closed,CE-002839,Annual Calibration,0.75,11/10/2020,CE,Annual,3,4,0.37728
FZ285,Freezer,MNT-210245,Closed,ME-008958,Annual Maintenance,1,9/8/2020,ME,Annual,3,4,0.37728
FZ286,Freezer,CAL-031534,Closed,CE-002592,Annual Calibration,1,8/16/2020,CE,Annual,3,4,0.37728
FZ286,Freezer,MNT-206450,Closed,ME-008949,Annual Maintenance,0.4,5/2/2020,ME,Annual,3,4,0.37728
FZ287,Freezer,MNT-206024,Closed,ME-008961,Annual Maintenance,0.2,4/14/2020,ME,Annual,3,4,0.37728
FZ287,Freezer,CAL-030675,Closed,CE-003597,Annual Calibration,1,4/12/2020,CE,Annual,3,4,0.37728
FZ288,Freezer,MNT-210550,Closed,ME-008866,Annual Maintenance,0.6,9/17/2020,ME,Annual,3,4,0.37728
FZ288,Freezer,CAL-030430,Closed,CE-003468,Annual Calibration,1,3/8/2020,CE,Annual,3,4,0.37728
FZ289,Freezer,MNT-210751,Closed,ME-008886,Annual Maintenance,0.6,9/22/2020,ME,Annual,3,4,0.37728
FZ289,Freezer,CAL-030470,Closed,CE-003469,Annual Calibration,1,3/13/2020,CE,Annual,3,4,0.37728
FZ290,Freezer,MNT-210595,Closed,ME-008862,Annual Maintenance,0.6,9/18/2020,ME,Annual,3,4,0.37728
FZ290,Freezer,CAL-030471,Closed,CE-003470,Annual Calibration,1,3/13/2020,CE,Annual,3,4,0.37728
FZ291,Freezer,MNT-210593,Closed,ME-008873,Annual Maintenance,0.6,9/18/2020,ME,Annual,3,4,0.37728
FZ291,Freezer,CAL-030468,Closed,CE-003471,Annual Calibration,1,3/12/2020,CE,Annual,3,4,0.37728
FZ292,Freezer,CAL-030469,Closed,CE-003472,Annual Calibration,1,3/12/2020,CE,Annual,3,4,0.37728
FZ292,Freezer,MNT-199478,Closed,ME-008890,Annual Maintenance,0.25,9/20/2019,ME,Annual,3,4,0.37728
FZ293,Freezer,MNT-210547,Closed,ME-008892,Annual Maintenance,0.6,9/17/2020,ME,Annual,3,4,0.37728
FZ293,Freezer,CAL-030708,Closed,CE-003596,Annual Calibration,1,4/16/2020,CE,Annual,3,4,0.37728
FZ294,Freezer,MNT-207501,Closed,ME-008867,Annual Maintenance,0.5,6/7/2020,ME,Annual,3,4,0.37728
FZ294,Freezer,CAL-030933,Closed,CE-001994,Annual Calibration,1,5/9/2020,CE,Annual,3,4,0.37728
FZ295,Freezer,MNT-210748,Closed,ME-008887,Annual Maintenance,0.6,9/22/2020,ME,Annual,3,4,0.37728
FZ295,Freezer,CAL-030658,Closed,CE-003598,Annual Calibration,1,4/10/2020,CE,Annual,3,4,0.37728
FZ296,Freezer,MNT-210596,Closed,ME-008900,Annual Maintenance,0.6,9/18/2020,ME,Annual,3,4,0.37728
FZ296,Freezer,CAL-030345,Closed,CE-003347,Annual Calibration,1,2/24/2020,CE,Annual,3,4,0.37728
FZ297,Freezer,MNT-210792,Closed,ME-008879,Annual Maintenance,0.5,9/23/2020,ME,Annual,3,4,0.37728
FZ297,Freezer,CAL-030502,Closed,CE-003461,Annual Calibration,1,3/19/2020,CE,Annual,3,4,0.37728
FZ299,Freezer,MNT-210749,Closed,ME-007378,Annual Maintenance,0.6,9/22/2020,ME,Annual,3,4,0.37728
FZ299,Freezer,CAL-030340,Closed,CE-003346,Annual Calibration,1,2/22/2020,CE,Annual,3,4,0.37728
FZ2TX,Freezer,MNT-209216,Closed,ME-009698,Weekly Sat. FZ. Maintenance,0.25,8/5/2020,ME,Weekly,1,4,0.37728
FZ2TX,Freezer,CAL-028450,Closed,CE-003691,Annual Sat. FZ. Calibration,1,5/29/2019,CE,Annual,1,4,0.37728
